Right foot rotation,Left foot rotation
-5.7351,-5.12355
-5.73939,-5.12208
-5.74862,-5.12274
-5.76204,-5.12617
-5.77888,-5.13266
-5.79838,-5.14208
-5.81988,-5.15394
-5.84283,-5.16738
-5.8668,-5.1813
-5.89147,-5.19441
-5.91662,-5.20531
-5.94209,-5.21253
-5.96776,-5.21465
-5.99356,-5.21034
-6.01942,-5.19841
-6.04529,-5.17789
-6.07115,-5.14803
-6.09697,-5.10839
-6.12275,-5.05874
-6.14849,-4.9991
-6.17421,-4.92971
-6.19999,-4.85094
-6.22594,-4.76338
-6.25221,-4.66779
-6.27904,-4.56513
-6.30668,-4.45651
-6.33541,-4.34313
-6.36549,-4.22617
-6.39715,-4.10676
-6.4305,-3.98596
-6.46553,-3.86472
-6.50204,-3.74395
-6.53968,-3.6245
-6.57796,-3.50724
-6.61636,-3.39302
-6.65442,-3.2828
-6.69183,-3.17762
-6.72851,-3.07867
-6.76456,-2.98729
-6.80031,-2.90494
-6.83627,-2.83314
-6.87308,-2.77343
-6.91144,-2.72722
-6.95211,-2.69569
-6.9958,-2.67963
-7.04305,-2.6794
-7.09422,-2.6948
-7.14933,-2.72511
-7.20804,-2.76911
-7.26966,-2.8252
-7.33319,-2.8915
-7.39744,-2.96601
-7.4612,-3.04674
-7.52338,-3.13181
-7.58319,-3.2195
-7.64021,-3.30832
-7.69446,-3.39701
-7.74634,-3.48455
-7.79652,-3.57014
-7.84584,-3.65319
-7.89513,-3.7332
-7.94521,-3.80977
-7.99672,-3.88249
-8.05017,-3.95087
-8.10586,-4.01431
-8.16395,-4.07207
-8.22444,-4.12332
-8.28724,-4.1672
-8.35214,-4.20294
-8.41889,-4.22992
-8.48707,-4.24775
-8.55611,-4.25626
-8.6252,-4.25552
-8.69323,-4.24583
-8.75885,-4.22766
-8.82046,-4.20165
-8.87636,-4.16859
-8.92475,-4.12933
-8.96392,-4.08483
-8.9923,-4.03606
-9.00859,-3.98405
-9.01177,-3.92984
-9.0012,-3.87446
-8.97659,-3.81897
-8.93801,-3.7644
-8.88579,-3.71176
-8.82052,-3.66206
-8.74291,-3.61623
-8.65382,-3.57513
-8.55412,-3.53949
-8.4447,-3.50985
-8.32642,-3.48656
-8.20013,-3.46976
-8.06667,-3.45939
-7.92693,-3.45518
-7.78191,-3.45672
-7.63271,-3.46348
-7.48058,-3.47481
-7.3269,-3.49001
-7.1732,-3.50835
-7.02111,-3.52907
-6.87226,-3.55141
-6.72825,-3.57463
-6.59055,-3.59804
-6.46042,-3.62101
-6.33886,-3.64303
-6.22651,-3.66368
-6.1236,-3.68268
-6.02981,-3.6999
-5.94431,-3.71531
-5.86576,-3.72903
-5.7924,-3.74131
-5.72216,-3.75249
-5.65286,-3.76302
-5.58238,-3.77341
-5.50882,-3.78425
-5.43065,-3.79619
-5.34683,-3.80987
-5.25681,-3.82595
-5.16057,-3.84504
-5.05857,-3.86768
-4.95158,-3.89433
-4.84065,-3.92533
-4.72693,-3.96098
-4.61165,-4.00141
-4.49606,-4.04663
-4.38137,-4.09648
-4.26873,-4.15063
-4.15928,-4.2086
-4.05405,-4.26988
-3.95404,-4.33394
-3.86022,-4.40027
-3.77356,-4.46846
-3.69505,-4.53819
-3.62576,-4.60923
-3.56684,-4.68144
-3.51953,-4.75476
-3.4851,-4.82921
-3.46479,-4.90482
-3.45973,-4.98157
-3.47079,-5.05933
-3.49858,-5.13776
-3.54336,-5.21626
-3.60512,-5.29387
-3.6835,-5.3694
-3.77782,-5.44137
-3.88703,-5.5082
-4.00973,-5.56825
-4.14418,-5.61994
-4.28835,-5.66182
-4.44,-5.69269
-4.59672,-5.71157
-4.75604,-5.71785
-4.91549,-5.71125
-5.07263,-5.69189
-5.2251,-5.66034
-5.37066,-5.61761
-5.50721,-5.56516
-5.63283,-5.50488
-5.74579,-5.439
-5.84462,-5.37001
-5.92819,-5.30057
-5.99572,-5.23328
-6.04681,-5.17061
-6.08145,-5.11469
-6.10002,-5.06717
-6.1033,-5.02917
-6.0924,-5.00116
-6.06884,-4.98307
-6.03438,-4.97428
-5.99108,-4.97374
-5.94116,-4.98011
-5.88695,-4.99181
-5.83084,-5.00716
-5.77513,-5.02452
-5.722,-5.04233
-5.67332,-5.05926
-5.63064,-5.07425
-5.59505,-5.08661
-5.56724,-5.09592
-5.54753,-5.10205
-5.53592,-5.10507
-5.53215,-5.1051
-5.53576,-5.10225
-5.54614,-5.09653
-5.56259,-5.08778
-5.58435,-5.07564
-5.61068,-5.05963
-5.64086,-5.03911
-5.67417,-5.01345
-5.7099,-4.98207
-5.74734,-4.94454
-5.78577,-4.9007
-5.82452,-4.8507
-5.86296,-4.79505
-5.90055,-4.73459
-5.93685,-4.67038
-5.97151,-4.60361
-6.0043,-4.53546
-6.03512,-4.46696
-6.06395,-4.39882
-6.09089,-4.33136
-6.11618,-4.26451
-6.14013,-4.19782
-6.16317,-4.13065
-6.18583,-4.06232
-6.20869,-3.99226
-6.23239,-3.92015
-6.25763,-3.84589
-6.28508,-3.76962
-6.31541,-3.69166
-6.34922,-3.61238
-6.38703,-3.53227
-6.42917,-3.45187
-6.47584,-3.3718
-6.52699,-3.29277
-6.58244,-3.21564
-6.64186,-3.14137
-6.70486,-3.07109
-6.77104,-3.00602
-6.84004,-2.94749
-6.91151,-2.89686
-6.98515,-2.85546
-7.06064,-2.82448
-7.13763,-2.80488
-7.21565,-2.79723
-7.29415,-2.80164
-7.37238,-2.81776
-7.44936,-2.84475
-7.52395,-2.88141
-7.59479,-2.92625
-7.66042,-2.97765
-7.71938,-3.034
-7.77029,-3.09376
-7.81203,-3.15559
-7.8438,-3.21838
-7.86529,-3.28131
-7.87668,-3.34384
-7.87862,-3.4057
-7.87213,-3.46686
-7.85848,-3.52745
-7.83902,-3.58762
-7.81504,-3.64745
-7.7877,-3.70682
-7.75803,-3.76538
-7.72685,-3.82247
-7.69491,-3.8772
-7.66287,-3.92848
-7.63141,-3.97512
-7.60123,-4.01599
-7.57315,-4.05015
-7.54803,-4.07685
-7.52671,-4.09569
-7.50997,-4.10648
-7.49831,-4.10934
-7.49197,-4.10457
-7.4908,-4.09262
-7.49428,-4.07412
-7.50159,-4.04974
-7.51168,-4.02028
-7.52334,-3.98656
-7.53533,-3.94949
-7.54645,-3.90997
-7.55565,-3.86889
-7.56205,-3.82711
-7.56498,-3.78545
-7.56394,-3.74464
-7.5586,-3.70534
-7.54872,-3.66814
-7.53409,-3.63356
-7.51449,-3.60201
-7.48962,-3.57382
-7.45909,-3.54919
-7.42243,-3.52821
-7.37909,-3.51086
-7.32854,-3.49703
-7.27034,-3.48656
-7.20414,-3.47919
-7.12981,-3.47463
-7.04744,-3.47257
-6.95744,-3.47266
-6.86058,-3.47453
-6.75797,-3.47779
-6.65098,-3.48207
-6.54116,-3.48698
-6.43018,-3.49217
-6.31967,-3.49732
-6.21116,-3.50216
-6.10589,-3.50649
-6.00475,-3.5102
-5.90818,-3.51332
-5.81618,-3.516
-5.72832,-3.51853
-5.64386,-3.52134
-5.56186,-3.52495
-5.48126,-3.53
-5.40107,-3.53715
-5.32043,-3.54708
-5.23872,-3.56045
-5.15559,-3.5778
-5.07093,-3.59955
-4.98488,-3.62599
-4.89773,-3.65729
-4.80987,-3.69354
-4.72171,-3.73472
-4.63364,-3.78069
-4.546,-3.83117
-4.4591,-3.88566
-4.37319,-3.9435
-4.28851,-4.00392
-4.20531,-4.06616
-4.12385,-4.12957
-4.04449,-4.19369
-3.96772,-4.25834
-3.89418,-4.32362
-3.82473,-4.38987
-3.76046,-4.45763
-3.70265,-4.52756
-3.6528,-4.60036
-3.61255,-4.67661
-3.5836,-4.75664
-3.56764,-4.84042
-3.56617,-4.92738
-3.58048,-5.01646
-3.61145,-5.1061
-3.65956,-5.1944
-3.7248,-5.27927
-3.80665,-5.35856
-3.90415,-5.43017
-4.01588,-5.49218
-4.14005,-5.5429
-4.27458,-5.58099
-4.41715,-5.60543
-4.56535,-5.6156
-4.71669,-5.61129
-4.86874,-5.59269
-5.01912,-5.56044
-5.16556,-5.51564
-5.30589,-5.45976
-5.4381,-5.39472
-5.56033,-5.32276
-5.67103,-5.24644
-5.76894,-5.16848
-5.85315,-5.09172
-5.92315,-5.0189
-5.97878,-4.95256
-6.02019,-4.89484
-6.04788,-4.84737
-6.0626,-4.81119
-6.06536,-4.78671
-6.05736,-4.77374
-6.03994,-4.77154
-6.01453,-4.77894
-5.98259,-4.79445
-5.94555,-4.81642
-5.90484,-4.84318
-5.86183,-4.87314
-5.81783,-4.90491
-5.77409,-4.93732
-5.73179,-4.96945
-5.69204,-5.00068
-5.65585,-5.03061
-5.62411,-5.05902
-5.59755,-5.0858
-5.57674,-5.11084
-5.56201,-5.134
-5.55349,-5.15508
-5.55112,-5.17375
-5.55465,-5.18959
-5.56368,-5.20209
-5.5777,-5.21065
-5.59615,-5.21466
-5.61837,-5.21352
-5.64373,-5.20666
-5.67155,-5.19356
-5.70121,-5.17372
-5.73212,-5.1467
-5.76376,-5.11211
-5.79567,-5.06963
-5.82748,-5.01902
-5.85891,-4.9602
-5.8897,-4.8932
-5.91969,-4.81825
-5.94875,-4.7357
-5.97684,-4.64606
-6.00395,-4.55002
-6.03016,-4.44842
-6.05563,-4.34233
-6.08063,-4.23298
-6.10551,-4.12176
-6.13073,-4.01018
-6.15678,-3.89973
-6.18426,-3.79181
-6.21378,-3.68769
-6.24595,-3.58843
-6.28136,-3.49494
-6.32052,-3.40792
-6.36383,-3.32795
-6.41156,-3.25545
-6.46384,-3.19072
-6.52069,-3.13397
-6.582,-3.08527
-6.64758,-3.04464
-6.71712,-3.01198
-6.79023,-2.98709
-6.86638,-2.96969
-6.9449,-2.95944
-7.02494,-2.95592
-7.10542,-2.95872
-7.18506,-2.96741
-7.26234,-2.98159
-7.33557,-3.00087
-7.40293,-3.02492
-7.46263,-3.05346
-7.51293,-3.0863
-7.55232,-3.12334
-7.57958,-3.16452
-7.59386,-3.20982
-7.59476,-3.25915
-7.58236,-3.31234
-7.55712,-3.36902
-7.5199,-3.42865
-7.47177,-3.49045
-7.41392,-3.55344
-7.34762,-3.61646
-7.27415,-3.67821
-7.19481,-3.73733
-7.11097,-3.79244
-7.02406,-3.84222
-6.93567,-3.88549
-6.84758,-3.92126
-6.76181,-3.94882
-6.68056,-3.96775
-6.60616,-3.97791
-6.54089,-3.97943
-6.48678,-3.97271
-6.44545,-3.95832
-6.41796,-3.93703
-6.40469,-3.90973
-6.40543,-3.8774
-6.41932,-3.8411
-6.44504,-3.80191
-6.48088,-3.76087
-6.5249,-3.71899
-6.57505,-3.67717
-6.6293,-3.63618
-6.68568,-3.59667
-6.74238,-3.55918
-6.79775,-3.52411
-6.85031,-3.49181
-6.89878,-3.46252
-6.94197,-3.43644
-6.97886,-3.41375
-7.0085,-3.39458
-7.03,-3.37903
-7.0426,-3.36712
-7.0456,-3.35884
-7.0385,-3.35408
-7.02095,-3.3527
-6.99282,-3.35453
-6.95422,-3.35934
-6.90553,-3.36691
-6.84744,-3.37694
-6.78096,-3.38912
-6.70735,-3.40307
-6.6281,-3.41835
-6.54484,-3.43447
-6.45928,-3.45088
-6.37311,-3.46704
-6.28783,-3.48243
-6.20467,-3.49659
-6.12448,-3.50917
-6.04769,-3.52001
-5.97426,-3.52915
-5.90376,-3.53682
-5.83545,-3.54353
-5.76838,-3.54999
-5.70149,-3.55709
-5.6337,-3.56592
-5.56396,-3.57762
-5.49141,-3.59337
-5.41539,-3.61422
-5.33551,-3.64107
-5.25172,-3.67451
-5.16428,-3.71484
-5.07373,-3.76204
-4.98084,-3.81585
-4.88651,-3.87585
-4.79176,-3.94144
-4.69764,-4.01198
-4.60523,-4.0868
-4.51564,-4.16518
-4.42997,-4.2465
-4.3493,-4.33016
-4.2747,-4.41569
-4.20714,-4.50273
-4.14759,-4.59105
-4.09693,-4.68049
-4.05598,-4.77097
-4.0255,-4.86238
-4.00617,-4.95457
-3.99858,-5.04724
-4.00316,-5.13988
-4.0202,-5.23172
-4.04979,-5.32165
-4.09178,-5.40828
-4.14581,-5.48996
-4.21134,-5.56493
-4.28762,-5.6314
-4.37378,-5.68772
-4.46881,-5.73254
-4.57163,-5.76487
-4.68105,-5.78414
-4.7958,-5.79019
-4.9145,-5.78317
-5.03567,-5.76351
-5.15767,-5.7318
-5.27879,-5.68881
-5.3972,-5.63544
-5.51108,-5.57278
-5.61859,-5.50206
-5.71802,-5.42471
-5.80785,-5.34232
-5.8868,-5.25667
-5.95391,-5.16969
-6.00857,-5.08343
-6.05047,-5.00002
-6.07961,-4.92158
-6.09624,-4.85007
-6.10086,-4.78723
-6.09421,-4.73436
-6.07717,-4.69234
-6.05081,-4.66151
-6.01628,-4.64177
-5.9748,-4.63256
-5.92763,-4.63302
-5.87607,-4.64202
-5.8214,-4.65833
-5.76496,-4.68071
-5.70807,-4.708
-5.65205,-4.73924
-5.59824,-4.77362
-5.54792,-4.81057
-5.50231,-4.84973
-5.46254,-4.89083
-5.42957,-4.93368
-5.40414,-4.97804
-5.38677,-5.02355
-5.3777,-5.06967
-5.37698,-5.11572
-5.38444,-5.16075
-5.39979,-5.20364
-5.42257,-5.2431
-5.45221,-5.27776
-5.48792,-5.30623
-5.52874,-5.32721
-5.57352,-5.33951
-5.621,-5.34216
-5.66986,-5.3344
-5.7188,-5.31569
-5.76666,-5.28577
-5.8124,-5.24455
-5.85519,-5.19218
-5.89444,-5.12896
-5.92978,-5.05538
-5.96109,-4.97204
-5.98852,-4.87963
-6.01242,-4.77896
-6.03341,-4.67095
-6.05225,-4.5566
-6.06986,-4.43704
-6.08725,-4.31344
-6.10545,-4.18702
-6.12543,-4.05891
-6.14805,-3.9301
-6.17404,-3.80141
-6.20385,-3.67348
-6.23769,-3.5468
-6.27549,-3.42179
-6.31691,-3.2989
-6.36145,-3.17869
-6.40854,-3.06189
-6.45761,-2.94951
-6.50822,-2.84284
-6.56007,-2.7435
-6.613,-2.65336
-6.66704,-2.57447
-6.72235,-2.50891
-6.77918,-2.45866
-6.83778,-2.4254
-6.89832,-2.41038
-6.96078,-2.41429
-7.02482,-2.43716
-7.08974,-2.47836
-7.1544,-2.53658
-7.21723,-2.60992
-7.27628,-2.69604
-7.32937,-2.7923
-7.37424,-2.89598
-7.40875,-3.00442
-7.43106,-3.11516
-7.43979,-3.22601
-7.43413,-3.3352
-7.41382,-3.4413
-7.37915,-3.54328
-7.33086,-3.64038
-7.27009,-3.73203
-7.19832,-3.81778
-7.11733,-3.89718
-7.02925,-3.96975
-6.93648,-4.03495
-6.84174,-4.09215
-6.74803,-4.14073
-6.65855,-4.18009
-6.57661,-4.20979
-6.5054,-4.22959
-6.44779,-4.23947
-6.40611,-4.23965
-6.38196,-4.23056
-6.37611,-4.21282
-6.38847,-4.18717
-6.41804,-4.15444
-6.46303,-4.11554
-6.52094,-4.07136
-6.58869,-4.02283
-6.66285,-3.97081
-6.73983,-3.91616
-6.81606,-3.85968
-6.88819,-3.80212
-6.95322,-3.74419
-7.00859,-3.68657
-7.05229,-3.62989
-7.08285,-3.57476
-7.09938,-3.52174
-7.10149,-3.47137
-7.08927,-3.4241
-7.06319,-3.38034
-7.02399,-3.34036
-6.97266,-3.30437
-6.91031,-3.27249
-6.83822,-3.24473
-6.75775,-3.22109
-6.6703,-3.20149
-6.5773,-3.18583
-6.48015,-3.17401
-6.38021,-3.16587
-6.27873,-3.16124
-6.17677,-3.15991
-6.07519,-3.16161
-5.97461,-3.1661
-5.87542,-3.17311
-5.77775,-3.1824
-5.68149,-3.19377
-5.58627,-3.20701
-5.4915,-3.22196
-5.39639,-3.23849
-5.30009,-3.25651
-5.20172,-3.27599
-5.10048,-3.29696
-4.99578,-3.31946
-4.88726,-3.34358
-4.77485,-3.36938
-4.65887,-3.39695
-4.53998,-3.42636
-4.41921,-3.4577
-4.29794,-3.49108
-4.17776,-3.52657
-4.06041,-3.56427
-3.94755,-3.60427
-3.84071,-3.64664
-3.74117,-3.69144
-3.6499,-3.73871
-3.56762,-3.7884
-3.49475,-3.84037
-3.43152,-3.89439
-3.37794,-3.95018
-3.33389,-4.00741
-3.29914,-4.06575
-3.27338,-4.12496
-3.2563,-4.18485
-3.2476,-4.24539
-3.24705,-4.30663
-3.2545,-4.36879
-3.26995,-4.43214
-3.29349,-4.49705
-3.32534,-4.56385
-3.36574,-4.63281
-3.41494,-4.70394
-3.47309,-4.77694
-3.54025,-4.85105
-3.61637,-4.92506
-3.70127,-4.99733
-3.79461,-5.06596
-3.8959,-5.12892
-4.00448,-5.18423
-4.11956,-5.2301
-4.24018,-5.26499
-4.36528,-5.28772
-4.49367,-5.29748
-4.62409,-5.29392
-4.7552,-5.27714
-4.88559,-5.24783
-5.01382,-5.20719
-5.13838,-5.15698
-5.25775,-5.0995
-5.37037,-5.03744
-5.47472,-4.9738
-5.56941,-4.91169
-5.65322,-4.85413
-5.72523,-4.80381
-5.78482,-4.76286
-5.83169,-4.73272
-5.86587,-4.714
-5.88771,-4.70649
-5.89783,-4.7092
-5.89709,-4.72048
-5.88653,-4.73821
-5.86736,-4.75994
-5.84088,-4.78308
-5.80844,-4.80504
-5.77145,-4.82337
-5.73131,-4.83593
-5.6894,-4.84098
-5.64709,-4.8373
-5.60569,-4.82427
-5.56643,-4.80188
-5.53046,-4.77075
-5.49876,-4.73201
-5.47209,-4.6872
-5.45101,-4.6381
-5.43579,-4.58663
-5.42651,-4.53472
-5.42304,-4.48418
-5.42514,-4.43665
-5.4325,-4.39342
-5.44479,-4.35542
-5.46167,-4.32314
-5.48277,-4.29662
-5.50767,-4.27539
-5.53585,-4.25859
-5.56677,-4.24497
-5.59985,-4.23302
-5.6345,-4.22115
-5.67017,-4.20778
-5.70638,-4.19148
-5.74268,-4.17112
-5.77875,-4.14595
-5.81429,-4.11565
-5.84914,-4.08035
-5.88319,-4.04048
-5.91644,-3.99669
-5.94895,-3.9497
-5.98089,-3.90019
-6.01245,-3.84868
-6.04393,-3.79555
-6.0756,-3.741
-6.10775,-3.68503
-6.14067,-3.62754
-6.17456,-3.56833
-6.20962,-3.50716
-6.24594,-3.4438
-6.28356,-3.37808
-6.32249,-3.30992
-6.3627,-3.23943
-6.40423,-3.16692
-6.44718,-3.09296
-6.49176,-3.01846
-6.53829,-2.94467
-6.58718,-2.87316
-6.63886,-2.80581
-6.69377,-2.74469
-6.7523,-2.69198
-6.81467,-2.64981
-6.88094,-2.62009
-6.95085,-2.6044
-7.02373,-2.60379
-7.09848,-2.61871
-7.17345,-2.64897
-7.24647,-2.69372
-7.31495,-2.75157
-7.37601,-2.8207
-7.42673,-2.89906
-7.46438,-2.98453
-7.48664,-3.0751
-7.49189,-3.16895
-7.4793,-3.26448
-7.44893,-3.36041
-7.40176,-3.45575
-7.33957,-3.54985
-7.26487,-3.64231
-7.18074,-3.7329
-7.0907,-3.82142
-6.99861,-3.90762
-6.90849,-3.99109
-6.82443,-4.07121
-6.75035,-4.14711
-6.68983,-4.21775
-6.64591,-4.28196
-6.62087,-4.3386
-6.6161,-4.38661
-6.63206,-4.42517
-6.66821,-4.45368
-6.72313,-4.47181
-6.79459,-4.47949
-6.8797,-4.47689
-6.97514,-4.46441
-7.07733,-4.44262
-7.18267,-4.41227
-7.28767,-4.37425
-7.38918,-4.32955
-7.48447,-4.27923
-7.57129,-4.22439
-7.64798,-4.16614
-7.71343,-4.10555
-7.7671,-4.04367
-7.8089,-3.98149
-7.83911,-3.91994
-7.85831,-3.85988
-7.86719,-3.80208
-7.86643,-3.74727
-7.85658,-3.69606
-7.83796,-3.649
-7.81057,-3.60651
-7.77417,-3.56892
-7.7283,-3.53638
-7.67243,-3.50894
-7.60606,-3.48652
-7.52886,-3.46888
-7.44076,-3.45571
-7.34204,-3.44659
-7.23336,-3.44103
-7.11574,-3.43848
-6.99049,-3.43835
-6.85917,-3.44005
-6.72351,-3.44299
-6.58535,-3.44659
-6.44645,-3.45035
-6.3084,-3.45382
-6.17245,-3.45668
-6.03938,-3.45872
-5.90956,-3.45991
-5.78286,-3.46036
-5.65885,-3.46038
-5.5368,-3.46041
-5.41587,-3.46105
-5.29518,-3.46297
-5.17392,-3.46695
-5.05146,-3.47376
-4.92742,-3.48419
-4.80174,-3.49895
-4.67465,-3.51861
-4.54671,-3.5436
-4.4187,-3.5742
-4.29154,-3.61053
-4.16624,-3.65257
-4.04379,-3.70008
-3.92516,-3.75263
-3.8113,-3.80955
-3.70308,-3.87002
-3.60134,-3.9331
-3.50681,-3.99787
-3.42016,-4.06351
-3.34197,-4.12941
-3.27277,-4.19519
-3.21306,-4.26071
-3.16332,-4.32608
-3.1241,-4.39159
-3.096,-4.45769
-3.07972,-4.52485
-3.07601,-4.59356
-3.08564,-4.66412
-3.10934,-4.73662
-3.14768,-4.81073
-3.20106,-4.88571
-3.26961,-4.96028
-3.35315,-5.0328
-3.45119,-5.1013
-3.56289,-5.16371
-3.6871,-5.21795
-3.82234,-5.26214
-3.96689,-5.29469
-4.1188,-5.31441
-4.27599,-5.32056
-4.43625,-5.31289
-4.59733,-5.29162
-4.75695,-5.2575
-4.91289,-5.2118
-5.06296,-5.15629
-5.20511,-5.09327
-5.33748,-5.02547
-5.45847,-4.95599
-5.56679,-4.88808
-5.66155,-4.82502
-5.74225,-4.76979
-5.80878,-4.72489
-5.8614,-4.69216
-5.90063,-4.67266
-5.92726,-4.66666
-5.94228,-4.67367
-5.94681,-4.69251
-5.94208,-4.72149
-5.92933,-4.7585
-5.90979,-4.80115
-5.88464,-4.84691
-5.85502,-4.89323
-5.82198,-4.93758
-5.78651,-4.97762
-5.74953,-5.01127
-5.71186,-5.03685
-5.67429,-5.05308
-5.63753,-5.05919
-5.60224,-5.05487
-5.56904,-5.04023
-5.53849,-5.01569
-5.51111,-4.98195
-5.48735,-4.93985
-5.46759,-4.89027
-5.45214,-4.8341
-5.44124,-4.77212
-5.43505,-4.70503
-5.43365,-4.63352
-5.437,-4.55833
-5.44491,-4.48039
-5.45702,-4.40079
-5.47285,-4.32082
-5.49181,-4.24189
-5.51325,-4.16543
-5.53653,-4.0928
-5.56104,-4.02515
-5.58618,-3.9634
-5.61145,-3.90816
-5.63642,-3.85974
-5.66076,-3.81811
-5.68424,-3.78294
-5.7068,-3.75359
-5.72848,-3.72915
-5.74949,-3.70844
-5.7702,-3.69014
-5.79114,-3.67279
-5.81297,-3.6549
-5.83643,-3.63502
-5.86231,-3.6118
-5.89136,-3.58404
-5.92425,-3.55071
-5.96151,-3.51106
-6.00344,-3.46455
-6.05012,-3.41096
-6.10139,-3.35037
-6.15692,-3.28315
-6.21628,-3.21
-6.27899,-3.132
-6.34455,-3.05055
-6.41256,-2.96744
-6.48262,-2.88476
-6.55443,-2.80488
-6.6277,-2.73034
-6.70219,-2.66373
-6.77766,-2.60758
-6.85379,-2.56417
-6.93017,-2.53541
-7.00619,-2.52266
-7.081,-2.52667
-7.15342,-2.5475
-7.22196,-2.58457
-7.28483,-2.63665
-7.34005,-2.70203
-7.3856,-2.77865
-7.41957,-2.86425
-7.44042,-2.95654
-7.44709,-3.05331
-7.43919,-3.1525
-7.41702,-3.25229
-7.38157,-3.35115
-7.33443,-3.44783
-7.27772,-3.54136
-7.21394,-3.63093
-7.14589,-3.7159
-7.07662,-3.79569
-7.00929,-3.86975
-6.9472,-3.9375
-6.89361,-3.99834
-6.85171,-4.05165
-6.82444,-4.09683
-6.81435,-4.1334
-6.82336,-4.16099
-6.85261,-4.17946
-6.90232,-4.18883
-6.97175,-4.18931
-7.05922,-4.18129
-7.16217,-4.16528
-7.2773,-4.14194
-7.40076,-4.112
-7.52836,-4.07627
-7.65581,-4.03564
-7.77887,-3.99102
-7.8936,-3.94334
-7.99647,-3.89353
-8.08451,-3.8425
-8.15535,-3.79112
-8.20729,-3.7402
-8.23929,-3.69052
-8.2509,-3.6428
-8.24223,-3.59772
-8.21386,-3.55588
-8.16675,-3.51781
-8.10217,-3.48392
-8.02156,-3.45446
-7.92653,-3.42951
-7.81876,-3.40898
-7.7,-3.39263
-7.57204,-3.38007
-7.43666,-3.37082
-7.29567,-3.36437
-7.15087,-3.36012
-7.00405,-3.35754
-6.85696,-3.35607
-6.71127,-3.35521
-6.56848,-3.35449
-6.42997,-3.35349
-6.29688,-3.35185
-6.17018,-3.34929
-6.05054,-3.34564
-5.93828,-3.34086
-5.83334,-3.33502
-5.73517,-3.32836
-5.64281,-3.32127
-5.55493,-3.31429
-5.46992,-3.3081
-5.38604,-3.30351
-5.3015,-3.30144
-5.21467,-3.30284
-5.12412,-3.30866
-5.02879,-3.31975
-4.92806,-3.33677
-4.82179,-3.36011
-4.71036,-3.38988
-4.59456,-3.42588
-4.47556,-3.46768
-4.35475,-3.51464
-4.23363,-3.56598
-4.11373,-3.62085
-3.99654,-3.67836
-3.88344,-3.73759
-3.77569,-3.7977
-3.67441,-3.85801
-3.58057,-3.91805
-3.49502,-3.97768
-3.41852,-4.03711
-3.3517,-4.09687
-3.29511,-4.1578
-3.24921,-4.22096
-3.21442,-4.28754
-3.19107,-4.3587
-3.1795,-4.43545
-3.17999,-4.51845
-3.19275,-4.60789
-3.21795,-4.70333
-3.25564,-4.80364
-3.30575,-4.90703
-3.36809,-5.01113
-3.44232,-5.11317
-3.52796,-5.21016
-3.62434,-5.29914
-3.73066,-5.37733
-3.84593,-5.44231
-3.96902,-5.49211
-4.09864,-5.52527
-4.23336,-5.54087
-4.37162,-5.53856
-4.51173,-5.51852
-4.65191,-5.48155
-4.79032,-5.42901
-4.92508,-5.36284
-5.05431,-5.28552
-5.17617,-5.20004
-5.28893,-5.1098
-5.39107,-5.01844
-5.48135,-4.92976
-5.55887,-4.84741
-5.62311,-4.77476
-5.67388,-4.71461
-5.71132,-4.66906
-5.73583,-4.63934
-5.74808,-4.62581
-5.7489,-4.62794
-5.73931,-4.64438
-5.72044,-4.67313
-5.69349,-4.71164
-5.65971,-4.75705
-5.62034,-4.80636
-5.57663,-4.85658
-5.52983,-4.90494
-5.4811,-4.94899
-5.43161,-4.98673
-5.3824,-5.01674
-5.33449,-5.03818
-5.28879,-5.05078
-5.24616,-5.05482
-5.20738,-5.05103
-5.1731,-5.04054
-5.14387,-5.02471
-5.12009,-5.00512
-5.10199,-4.98339
-5.08969,-4.96104
-5.08319,-4.93946
-5.08242,-4.91981
-5.08725,-4.90305
-5.09743,-4.88997
-5.1126,-4.88116
-5.13223,-4.87698
-5.15566,-4.87753
-5.18217,-4.88258
-5.21097,-4.89145
-5.24132,-4.903
-5.27256,-4.91557
-5.30411,-4.92711
-5.33554,-4.93525
-5.36656,-4.93756
-5.39701,-4.93167
-5.42692,-4.91546
-5.45648,-4.88721
-5.48601,-4.84566
-5.51602,-4.79013
-5.54714,-4.72051
-5.58011,-4.6373
-5.61573,-4.54147
-5.65482,-4.43442
-5.69814,-4.31783
-5.74632,-4.19356
-5.79983,-4.06359
-5.85888,-3.92995
-5.9234,-3.79469
-5.99303,-3.65986
-6.06715,-3.52749
-6.14496,-3.3996
-6.22554,-3.27821
-6.30802,-3.16529
-6.39156,-3.06285
-6.47545,-2.9728
-6.55908,-2.89695
-6.64194,-2.83694
-6.72355,-2.79409
-6.80344,-2.76928
-6.88108,-2.76286
-6.95584,-2.77453
-7.02696,-2.80333
-7.09358,-2.84767
-7.15469,-2.90543
-7.20925,-2.97411
-7.25624,-3.05104
-7.29473,-3.13354
-7.32399,-3.21918
-7.34361,-3.30581
-7.35354,-3.39172
-7.35418,-3.47563
-7.34635,-3.55673
-7.33123,-3.63459
-7.31019,-3.70912
-7.28466,-3.78042
-7.25602,-3.84869
-7.22552,-3.91404
-7.19418,-3.97644
-7.16282,-4.03565
-7.13208,-4.09118
-7.10247,-4.14237
-7.0745,-4.1884
-7.0487,-4.2284
